key,item,date,price,customer
ORD-1475,Cake,2024-04-19,13.24,CUST-664
ORD-1476,Tea,2024-04-20,14.94,CUST-348
ORD-1477,Latte,2024-04-06,9.83,CUST-284
ORD-1478,Coffee,2024-04-13,15.68,CUST-396
ORD-1479,Tea,2024-04-02,9.88,CUST-013
ORD-1480,Tea,2024-04-28,17.41,CUST-598
ORD-1481,Espresso,2024-04-11,6.7,CUST-559
ORD-1482,Cake,2024-04-19,12.53,CUST-737
ORD-1483,Mocha,2024-04-04,14.39,CUST-873
ORD-1484,Cake,2024-04-14,9.14,CUST-611
ORD-1485,Espresso,2024-04-16,10.89,CUST-967
ORD-1486,Tea,2024-04-21,11.76,CUST-797
ORD-1487,Espresso,2024-04-17,2.98,CUST-457
ORD-1488,Espresso,2024-04-29,19.52,CUST-461
ORD-1489,Sandwich,2024-04-09,11.43,CUST-601
ORD-1490,Tea,2024-04-18,16.5,CUST-235
ORD-1491,Cappuccino,2024-04-09,7.56,CUST-549
ORD-1492,Latte,2024-04-23,2.42,CUST-735
ORD-1493,Sandwich,2024-04-22,6.01,CUST-641
ORD-1494,Cake,2024-04-19,9.19,CUST-547
ORD-1495,Latte,2024-04-10,14.56,CUST-062
ORD-1496,Espresso,2024-04-23,16.17,CUST-594
ORD-1497,Tea,2024-04-09,10.06,CUST-986
ORD-1498,Cake,2024-04-12,5.65,CUST-947
ORD-1499,Espresso,2024-04-10,19.65,CUST-741
ORD-1500,Tea,2024-04-08,10.3,CUST-192
ORD-1501,Cake,2024-04-14,7.53,CUST-074
ORD-1502,Mocha,2024-04-17,7.48,CUST-830
ORD-1503,Cappuccino,2024-04-22,10.69,CUST-714
ORD-1504,Tea,2024-04-19,4.66,CUST-623
ORD-1505,Tea,2024-04-01,15.29,CUST-258
ORD-1506,Cappuccino,2024-04-13,13.34,CUST-464
ORD-1507,Tea,2024-04-03,15.39,CUST-400
ORD-1508,Latte,2024-04-09,15.88,CUST-096
ORD-1509,Tea,2024-04-01,4.18,CUST-275
ORD-1510,Sandwich,2024-04-20,10.96,CUST-014
ORD-1511,Cake,2024-04-26,10.67,CUST-548
ORD-1512,Espresso,2024-04-19,2.43,CUST-462
ORD-1513,Espresso,2024-04-08,8.06,CUST-985
ORD-1514,Cake,2024-04-12,17.04,CUST-093
ORD-1515,Cappuccino,2024-04-07,9.39,CUST-647
ORD-1516,Coffee,2024-04-18,7.99,CUST-248
ORD-1517,Latte,2024-04-17,13.67,CUST-597
ORD-1518,Tea,2024-04-28,17.08,CUST-523
ORD-1519,Coffee,2024-04-24,7.26,CUST-989
ORD-1520,Espresso,2024-04-03,18.28,CUST-466
ORD-1521,Espresso,2024-04-14,8.26,CUST-812
ORD-1522,Mocha,2024-04-20,19.32,CUST-264
ORD-1523,Sandwich,2024-04-17,17.48,CUST-267
ORD-1524,Espresso,2024-04-19,3.99,CUST-183
ORD-1525,Cake,2024-04-19,8.72,CUST-824
ORD-1526,Mocha,2024-04-19,5.13,CUST-946
ORD-1527,Cake,2024-04-26,4.34,CUST-509
ORD-1528,Latte,2024-04-14,15.77,CUST-448
ORD-1529,Cake,2024-04-02,16.72,CUST-953
ORD-1530,Coffee,2024-04-26,4.28,CUST-605
ORD-1531,Espresso,2024-04-04,19.81,CUST-620
ORD-1532,Cake,2024-04-09,12.9,CUST-808
ORD-1533,Latte,2024-04-11,18.17,CUST-758
ORD-1534,Cake,2024-04-22,2.95,CUST-543
ORD-1535,Mocha,2024-04-14,9.94,CUST-671
ORD-1536,Mocha,2024-04-24,19.72,CUST-769
ORD-1537,Cake,2024-04-25,16.25,CUST-779
ORD-1538,Cappuccino,2024-04-19,16.13,CUST-949
ORD-1539,Cappuccino,2024-04-24,5.97,CUST-733
ORD-1540,Sandwich,2024-04-09,14.25,CUST-586
ORD-1541,Sandwich,2024-04-22,6.65,CUST-744
ORD-1542,Cappuccino,2024-04-01,6.01,CUST-395
ORD-1543,Coffee,2024-04-23,5.75,CUST-382
ORD-1544,Coffee,2024-04-15,16.44,CUST-358
ORD-1545,Espresso,2024-04-17,15.37,CUST-483
ORD-1546,Mocha,2024-04-11,17.09,CUST-364
ORD-1547,Mocha,2024-04-05,18.27,CUST-627
ORD-1548,Tea,2024-04-27,18.89,CUST-031
ORD-1549,Coffee,2024-04-22,12.56,CUST-447
ORD-1550,Cappuccino,2024-04-14,2.42,CUST-729
ORD-1551,Coffee,2024-04-07,15.63,CUST-572
ORD-1552,Latte,2024-04-18,17.51,CUST-827
ORD-1553,Coffee,2024-04-12,13.72,CUST-525
ORD-1554,Coffee,2024-04-11,14.83,CUST-219
ORD-1555,Mocha,2024-04-06,4.03,CUST-636
ORD-1556,Tea,2024-04-09,11.79,CUST-954
ORD-1557,Cake,2024-04-20,19.24,CUST-362
ORD-1558,Latte,2024-04-04,8.76,CUST-501
ORD-1559,Coffee,2024-04-07,7.89,CUST-222
ORD-1560,Mocha,2024-04-12,19.03,CUST-860
ORD-1561,Coffee,2024-04-14,14.98,CUST-369
ORD-1562,Tea,2024-04-14,3.15,CUST-976
ORD-1563,Coffee,2024-04-12,6.59,CUST-801
ORD-1564,Tea,2024-04-16,6.99,CUST-554
ORD-1565,Tea,2024-04-17,12.37,CUST-271
ORD-1566,Sandwich,2024-04-25,4.24,CUST-945
ORD-1567,Tea,2024-04-28,10.92,CUST-608
ORD-1568,Cappuccino,2024-04-10,13.19,CUST-117
ORD-1569,Sandwich,2024-04-20,16.16,CUST-455
ORD-1570,Latte,2024-04-06,7.56,CUST-425
ORD-1571,Cake,2024-04-07,10.17,CUST-138
ORD-1572,Espresso,2024-04-15,7.15,CUST-496
ORD-1573,Latte,2024-04-16,16.09,CUST-093
ORD-1574,Latte,2024-04-11,11.77,CUST-200
ORD-1575,Coffee,2024-04-01,17.68,CUST-733
ORD-1576,Sandwich,2024-04-20,3.03,CUST-792
ORD-1577,Mocha,2024-04-26,14.84,CUST-768
ORD-1578,Cappuccino,2024-04-14,19.86,CUST-310
ORD-1579,Espresso,2024-04-28,12.96,CUST-220
ORD-1580,Espresso,2024-04-24,2.1,CUST-227
ORD-1581,Latte,2024-04-27,11.84,CUST-782
ORD-1582,Cake,2024-04-15,12.01,CUST-589
ORD-1583,Sandwich,2024-04-01,19.73,CUST-878
ORD-1584,Mocha,2024-04-05,12.84,CUST-014
ORD-1585,Latte,2024-04-11,17.14,CUST-624
ORD-1586,Latte,2024-04-23,19.9,CUST-523
ORD-1587,Mocha,2024-04-11,17.46,CUST-253
ORD-1588,Tea,2024-04-20,4.16,CUST-260
ORD-1589,Espresso,2024-04-28,7.47,CUST-812
ORD-1590,Tea,2024-04-24,15.77,CUST-481
ORD-1591,Coffee,2024-04-28,6.41,CUST-887
ORD-1592,Latte,2024-04-20,10.5,CUST-379
ORD-1593,Cake,2024-04-01,10.46,CUST-099
ORD-1594,Sandwich,2024-04-26,7.1,CUST-214
ORD-1595,Tea,2024-04-17,16.76,CUST-188
ORD-1596,Coffee,2024-04-20,6.68,CUST-767
ORD-1597,Sandwich,2024-04-10,16.27,CUST-357
ORD-1598,Latte,2024-04-23,19.14,CUST-272
ORD-1599,Mocha,2024-04-27,2.84,CUST-914
ORD-1600,Latte,2024-04-23,15.68,CUST-096
ORD-1601,Coffee,2024-04-26,16.88,CUST-670
ORD-1602,Mocha,2024-04-16,12.63,CUST-125
ORD-1603,Cappuccino,2024-04-04,3.07,CUST-903
ORD-1604,Cake,2024-04-26,4.01,CUST-474
ORD-1605,Coffee,2024-04-01,7.27,CUST-969
ORD-1606,Latte,2024-04-20,12.48,CUST-807
ORD-1607,Mocha,2024-04-03,9.79,CUST-434
ORD-1608,Cappuccino,2024-04-11,19.66,CUST-482
ORD-1609,Latte,2024-04-07,19.8,CUST-225
ORD-1610,Espresso,2024-04-14,5.89,CUST-561
ORD-1611,Sandwich,2024-04-28,19.65,CUST-439
ORD-1612,Mocha,2024-04-02,10.38,CUST-120
ORD-1613,Cake,2024-04-17,18.75,CUST-709
ORD-1614,Sandwich,2024-04-13,11.21,CUST-857
ORD-1615,Cappuccino,2024-04-30,19.95,CUST-459
ORD-1616,Latte,2024-04-29,18.7,CUST-551
ORD-1617,Cake,2024-04-20,15.36,CUST-912
ORD-1618,Cake,2024-04-04,16.34,CUST-138
ORD-1619,Sandwich,2024-04-21,12.83,CUST-556
ORD-1620,Mocha,2024-04-02,15.2,CUST-954
ORD-1621,Cappuccino,2024-04-17,15.41,CUST-511
ORD-1622,Sandwich,2024-04-20,12.03,CUST-976
ORD-1623,Tea,2024-04-23,9.3,CUST-443
ORD-1624,Mocha,2024-04-09,5.31,CUST-040
ORD-1625,Mocha,2024-04-17,8.88,CUST-912
ORD-1626,Tea,2024-04-20,14.17,CUST-585
ORD-1627,Cake,2024-04-26,12.03,CUST-858
ORD-1628,Mocha,2024-04-27,16.87,CUST-655
ORD-1629,Espresso,2024-04-04,9.08,CUST-776
ORD-1630,Coffee,2024-04-03,19.39,CUST-825
ORD-1631,Latte,2024-04-10,16.31,CUST-583
ORD-1632,Tea,2024-04-19,4.41,CUST-283
ORD-1633,Espresso,2024-04-06,6.73,CUST-269
ORD-1634,Tea,2024-04-22,16.16,CUST-571
ORD-1635,Coffee,2024-04-02,19.79,CUST-163
ORD-1636,Cappuccino,2024-04-14,7.01,CUST-916
ORD-1637,Espresso,2024-04-05,5.79,CUST-402
ORD-1638,Mocha,2024-04-19,18.91,CUST-072
ORD-1639,Espresso,2024-04-04,4.66,CUST-537
ORD-1640,Mocha,2024-04-06,17.91,CUST-053
ORD-1641,Coffee,2024-04-22,10.66,CUST-417
ORD-1642,Tea,2024-04-15,9.08,CUST-527
ORD-1643,Sandwich,2024-04-22,9.64,CUST-642
ORD-1644,Cake,2024-04-27,13.73,CUST-018
ORD-1645,Cake,2024-04-25,19.31,CUST-077
ORD-1646,Cappuccino,2024-04-03,4.77,CUST-494
ORD-1647,Tea,2024-04-27,10.59,CUST-701
ORD-1648,Mocha,2024-04-25,17.79,CUST-074
ORD-1649,Cappuccino,2024-04-17,17.75,CUST-837
ORD-1650,Tea,2024-04-19,4.41,CUST-815
ORD-1651,Sandwich,2024-04-05,2.9,CUST-418
ORD-1652,Cappuccino,2024-04-02,8.67,CUST-188
ORD-1653,Tea,2024-04-24,9.99,CUST-735
ORD-1654,Cappuccino,2024-04-06,10.63,CUST-652
ORD-1655,Coffee,2024-04-30,3.16,CUST-394
ORD-1656,Espresso,2024-04-02,11.27,CUST-843
ORD-1657,Tea,2024-04-07,2.31,CUST-832
ORD-1658,Espresso,2024-04-19,8.0,CUST-795
ORD-1659,Latte,2024-04-26,18.01,CUST-207
ORD-1660,Mocha,2024-04-05,14.78,CUST-396
ORD-1661,Cappuccino,2024-04-02,11.18,CUST-525
ORD-1662,Tea,2024-04-14,12.32,CUST-418
ORD-1663,Cappuccino,2024-04-19,3.0,CUST-495
ORD-1664,Latte,2024-04-26,9.12,CUST-102
ORD-1665,Cake,2024-04-02,2.58,CUST-814
ORD-1666,Espresso,2024-04-18,13.69,CUST-728
ORD-1667,Coffee,2024-04-11,2.47,CUST-281
ORD-1668,Espresso,2024-04-07,3.92,CUST-839
ORD-1669,Mocha,2024-04-23,19.28,CUST-531
ORD-1670,Mocha,2024-04-21,2.45,CUST-383
ORD-1671,Cake,2024-04-19,2.06,CUST-583
ORD-1672,Espresso,2024-04-04,4.34,CUST-948
ORD-1673,Latte,2024-04-16,11.53,CUST-230
ORD-1674,Espresso,2024-04-17,2.53,CUST-007
ORD-1675,Mocha,2024-04-14,4.55,CUST-521
ORD-1676,Tea,2024-04-06,11.87,CUST-278
ORD-1677,Tea,2024-04-29,11.81,CUST-520
ORD-1678,Cappuccino,2024-04-01,8.67,CUST-565
ORD-1679,Coffee,2024-04-07,12.26,CUST-068
ORD-1680,Tea,2024-04-18,16.35,CUST-294
ORD-1681,Cappuccino,2024-04-03,11.02,CUST-799
ORD-1682,Mocha,2024-04-27,19.72,CUST-352
ORD-1683,Mocha,2024-04-09,17.74,CUST-019
ORD-1684,Espresso,2024-04-12,11.6,CUST-126
ORD-1685,Espresso,2024-04-04,11.47,CUST-697
ORD-1686,Latte,2024-04-23,10.8,CUST-133
ORD-1687,Cake,2024-04-03,10.01,CUST-723
ORD-1688,Tea,2024-04-18,14.57,CUST-895
ORD-1689,Espresso,2024-04-12,14.07,CUST-893
ORD-1690,Coffee,2024-04-03,6.05,CUST-537
ORD-1691,Coffee,2024-04-23,14.93,CUST-114
ORD-1692,Espresso,2024-04-11,18.04,CUST-867
ORD-1693,Sandwich,2024-04-12,3.81,CUST-563
ORD-1694,Cake,2024-04-23,14.12,CUST-878
ORD-1695,Mocha,2024-04-11,15.79,CUST-862
ORD-1696,Mocha,2024-04-22,16.22,CUST-082
ORD-1697,Coffee,2024-04-25,12.26,CUST-411
ORD-1698,Mocha,2024-04-19,11.02,CUST-013
ORD-1699,Tea,2024-04-07,6.31,CUST-400
ORD-1700,Mocha,2024-04-22,11.41,CUST-222
ORD-1701,Espresso,2024-04-01,2.62,CUST-874
ORD-1702,Latte,2024-04-23,13.51,CUST-819
ORD-1703,Sandwich,2024-04-06,3.93,CUST-115
ORD-1704,Latte,2024-04-25,12.44,CUST-866
ORD-1705,Latte,2024-04-10,4.94,CUST-926
ORD-1706,Mocha,2024-04-02,17.26,CUST-441
ORD-1707,Sandwich,2024-04-06,19.97,CUST-268
ORD-1708,Latte,2024-04-26,13.57,CUST-651
ORD-1709,Sandwich,2024-04-22,14.62,CUST-340
ORD-1710,Cappuccino,2024-04-21,4.38,CUST-148
ORD-1711,Sandwich,2024-04-27,9.84,CUST-513
ORD-1712,Cappuccino,2024-04-29,18.26,CUST-331
ORD-1713,Espresso,2024-04-27,19.65,CUST-110
ORD-1714,Mocha,2024-04-02,15.46,CUST-215
ORD-1715,Tea,2024-04-07,12.73,CUST-482
ORD-1716,Latte,2024-04-25,2.95,CUST-414
ORD-1717,Cappuccino,2024-04-04,6.82,CUST-352
ORD-1718,Cake,2024-04-07,3.16,CUST-812
ORD-1719,Latte,2024-04-17,19.97,CUST-045
ORD-1720,Latte,2024-04-16,3.47,CUST-887
ORD-1721,Coffee,2024-04-23,11.3,CUST-202
ORD-1722,Latte,2024-04-21,7.79,CUST-718
ORD-1723,Coffee,2024-04-21,8.39,CUST-607
ORD-1724,Latte,2024-04-03,8.11,CUST-058
ORD-1725,Tea,2024-04-29,16.73,CUST-125
ORD-1726,Mocha,2024-04-06,16.67,CUST-004
ORD-1727,Tea,2024-04-12,2.37,CUST-167
ORD-1728,Mocha,2024-04-25,14.35,CUST-047
ORD-1729,Cappuccino,2024-04-02,9.76,CUST-860
ORD-1730,Latte,2024-04-11,10.15,CUST-632
ORD-1731,Coffee,2024-04-29,11.91,CUST-510
ORD-1732,Espresso,2024-04-06,15.79,CUST-022
ORD-1733,Sandwich,2024-04-10,8.59,CUST-824
ORD-1734,Cappuccino,2024-04-16,2.04,CUST-273
ORD-1735,Tea,2024-04-29,16.35,CUST-814
ORD-1736,Cappuccino,2024-04-10,17.78,CUST-470
ORD-1737,Latte,2024-04-28,12.72,CUST-441
ORD-1738,Latte,2024-04-12,2.69,CUST-295
ORD-1739,Mocha,2024-04-26,13.39,CUST-426
ORD-1740,Latte,2024-04-14,19.44,CUST-876
ORD-1741,Sandwich,2024-04-01,18.35,CUST-783
ORD-1742,Coffee,2024-04-02,15.04,CUST-970
ORD-1743,Cappuccino,2024-04-14,4.88,CUST-470
ORD-1744,Espresso,2024-04-19,19.45,CUST-738
ORD-1745,Mocha,2024-04-07,11.39,CUST-664
ORD-1746,Coffee,2024-04-25,9.54,CUST-151
ORD-1747,Cake,2024-04-23,9.64,CUST-200
ORD-1748,Mocha,2024-04-26,14.3,CUST-034
ORD-1749,Coffee,2024-04-22,19.06,CUST-339
ORD-1750,Cappuccino,2024-04-01,10.86,CUST-578
ORD-1751,Latte,2024-04-20,9.75,CUST-951
ORD-1752,Sandwich,2024-04-17,2.04,CUST-528
ORD-1753,Coffee,2024-04-07,18.66,CUST-014
ORD-1754,Tea,2024-04-02,19.35,CUST-918
ORD-1755,Latte,2024-04-24,17.31,CUST-512
ORD-1756,Cappuccino,2024-04-06,12.4,CUST-443
ORD-1757,Coffee,2024-04-29,17.13,CUST-150
ORD-1758,Cake,2024-04-07,9.42,CUST-908
ORD-1759,Espresso,2024-04-01,17.46,CUST-014
ORD-1760,Tea,2024-04-10,11.77,CUST-846
ORD-1761,Espresso,2024-04-30,18.81,CUST-442
ORD-1762,Tea,2024-04-13,9.39,CUST-743
ORD-1763,Sandwich,2024-04-01,11.99,CUST-246
ORD-1764,Latte,2024-04-30,8.91,CUST-991
ORD-1765,Latte,2024-04-02,8.9,CUST-633
ORD-1766,Cake,2024-04-15,9.36,CUST-045
ORD-1767,Cake,2024-04-16,18.39,CUST-660
ORD-1768,Mocha,2024-04-11,11.66,CUST-443
ORD-1769,Latte,2024-04-16,15.02,CUST-358
ORD-1770,Latte,2024-04-30,13.77,CUST-090
ORD-1771,Espresso,2024-04-16,10.89,CUST-973
ORD-1772,Espresso,2024-04-19,12.18,CUST-907
ORD-1773,Latte,2024-04-08,10.59,CUST-780
ORD-1774,Latte,2024-04-05,2.24,CUST-817
ORD-1775,Espresso,2024-04-02,9.21,CUST-968
ORD-1776,Tea,2024-04-06,17.56,CUST-875
ORD-1777,Coffee,2024-04-22,5.28,CUST-902
ORD-1778,Latte,2024-04-11,6.06,CUST-347
ORD-1779,Sandwich,2024-04-08,13.81,CUST-604
ORD-1780,Coffee,2024-04-15,6.7,CUST-563
ORD-1781,Tea,2024-04-20,15.64,CUST-881
ORD-1782,Cappuccino,2024-04-04,8.28,CUST-380
ORD-1783,Tea,2024-04-01,4.95,CUST-312
ORD-1784,Coffee,2024-04-17,17.43,CUST-453
ORD-1785,Espresso,2024-04-09,8.81,CUST-101
ORD-1786,Cake,2024-04-19,16.1,CUST-492
ORD-1787,Mocha,2024-04-13,5.61,CUST-270
ORD-1788,Espresso,2024-04-12,7.89,CUST-897
ORD-1789,Mocha,2024-04-02,12.38,CUST-720
ORD-1790,Coffee,2024-04-12,8.82,CUST-388
ORD-1791,Latte,2024-04-13,9.22,CUST-861
ORD-1792,Espresso,2024-04-03,19.78,CUST-131
ORD-1793,Tea,2024-04-29,3.58,CUST-235
ORD-1794,Latte,2024-04-11,16.81,CUST-342
ORD-1795,Cappuccino,2024-04-06,15.21,CUST-146
ORD-1796,Latte,2024-04-23,4.19,CUST-545
ORD-1797,Coffee,2024-04-28,4.18,CUST-715
ORD-1798,Sandwich,2024-04-09,13.05,CUST-547
ORD-1799,Latte,2024-04-23,12.37,CUST-299
ORD-1800,Sandwich,2024-04-28,5.83,CUST-945
ORD-1801,Tea,2024-04-15,12.82,CUST-498
ORD-1802,Tea,2024-04-25,14.49,CUST-694
ORD-1803,Sandwich,2024-04-04,17.43,CUST-382
ORD-1804,Coffee,2024-04-11,2.45,CUST-212
ORD-1805,Latte,2024-04-28,15.17,CUST-046
ORD-1806,Sandwich,2024-04-17,16.41,CUST-346
ORD-1807,Sandwich,2024-04-27,14.74,CUST-382
ORD-1808,Tea,2024-04-01,11.26,CUST-637
ORD-1809,Latte,2024-04-29,4.43,CUST-311
ORD-1810,Coffee,2024-04-08,6.19,CUST-119
ORD-1811,Tea,2024-04-24,12.27,CUST-954
ORD-1812,Tea,2024-04-13,5.72,CUST-242
ORD-1813,Sandwich,2024-04-18,4.88,CUST-981
ORD-1814,Latte,2024-04-29,3.93,CUST-350
ORD-1815,Coffee,2024-04-24,9.8,CUST-653
ORD-1816,Coffee,2024-04-03,10.82,CUST-084
ORD-1817,Latte,2024-04-14,18.92,CUST-405
ORD-1818,Cake,2024-04-08,4.62,CUST-749
ORD-1819,Sandwich,2024-04-09,18.12,CUST-870
ORD-1820,Coffee,2024-04-28,17.77,CUST-977
ORD-1821,Cake,2024-04-07,11.36,CUST-127
ORD-1822,Espresso,2024-04-04,11.13,CUST-677
ORD-1823,Sandwich,2024-04-17,16.17,CUST-632
ORD-1824,Mocha,2024-04-20,18.02,CUST-907
ORD-1825,Sandwich,2024-04-04,12.41,CUST-235
ORD-1826,Tea,2024-04-04,10.18,CUST-093
ORD-1827,Coffee,2024-04-30,18.23,CUST-911
ORD-1828,Sandwich,2024-04-30,12.33,CUST-930
ORD-1829,Sandwich,2024-04-20,8.2,CUST-039
ORD-1830,Mocha,2024-04-16,8.31,CUST-548
ORD-1831,Latte,2024-04-25,12.03,CUST-241
ORD-1832,Cappuccino,2024-04-26,4.98,CUST-803
ORD-1833,Tea,2024-04-22,19.91,CUST-302
ORD-1834,Tea,2024-04-17,3.04,CUST-822
ORD-1835,Mocha,2024-04-18,2.99,CUST-179
ORD-1836,Sandwich,2024-04-24,8.94,CUST-362
ORD-1837,Sandwich,2024-04-06,13.09,CUST-997
ORD-1838,Espresso,2024-04-06,6.58,CUST-508
ORD-1839,Mocha,2024-04-22,5.46,CUST-473
ORD-1840,Latte,2024-04-05,17.81,CUST-920
ORD-1841,Latte,2024-04-25,5.58,CUST-868
ORD-1842,Tea,2024-04-08,11.47,CUST-616
ORD-1843,Sandwich,2024-04-25,5.16,CUST-552
ORD-1844,Mocha,2024-04-01,13.58,CUST-730
ORD-1845,Coffee,2024-04-16,9.19,CUST-643
ORD-1846,Tea,2024-04-26,3.15,CUST-846
ORD-1847,Cake,2024-04-29,7.83,CUST-827
ORD-1848,Cappuccino,2024-04-04,5.7,CUST-191
ORD-1849,Latte,2024-04-24,13.44,CUST-637
ORD-1850,Latte,2024-04-08,11.75,CUST-981
ORD-1851,Espresso,2024-04-19,15.17,CUST-938
ORD-1852,Espresso,2024-04-20,13.85,CUST-957
ORD-1853,Cappuccino,2024-04-18,5.38,CUST-435
ORD-1854,Tea,2024-04-11,15.83,CUST-993
ORD-1855,Coffee,2024-04-28,19.86,CUST-065
ORD-1856,Latte,2024-04-16,11.01,CUST-891
ORD-1857,Sandwich,2024-04-16,9.43,CUST-787
ORD-1858,Cake,2024-04-26,9.77,CUST-120
ORD-1859,Latte,2024-04-16,5.27,CUST-462
ORD-1860,Tea,2024-04-29,8.54,CUST-649
ORD-1861,Coffee,2024-04-05,15.45,CUST-014
ORD-1862,Coffee,2024-04-22,16.25,CUST-978
ORD-1863,Latte,2024-04-10,5.76,CUST-501
ORD-1864,Cappuccino,2024-04-06,9.31,CUST-670
ORD-1865,Sandwich,2024-04-16,5.18,CUST-429
ORD-1866,Mocha,2024-04-09,11.12,CUST-157
ORD-1867,Coffee,2024-04-30,15.98,CUST-406
ORD-1868,Tea,2024-04-15,14.62,CUST-686
ORD-1869,Coffee,2024-04-17,10.4,CUST-578
ORD-1870,Sandwich,2024-04-17,15.41,CUST-739
ORD-1871,Espresso,2024-04-22,8.9,CUST-198
ORD-1872,Cappuccino,2024-04-17,9.65,CUST-739
ORD-1873,Cappuccino,2024-04-10,19.13,CUST-809
ORD-1874,Tea,2024-04-02,8.43,CUST-945
ORD-1875,Latte,2024-04-11,4.84,CUST-925
ORD-1876,Espresso,2024-04-04,9.51,CUST-470
ORD-1877,Mocha,2024-04-10,19.35,CUST-336
ORD-1878,Latte,2024-04-04,11.1,CUST-134
ORD-1879,Cappuccino,2024-04-01,13.86,CUST-905
ORD-1880,Cake,2024-04-27,7.26,CUST-710
ORD-1881,Mocha,2024-04-27,12.78,CUST-416
ORD-1882,Coffee,2024-04-04,10.9,CUST-562
ORD-1883,Sandwich,2024-04-24,14.05,CUST-628
ORD-1884,Sandwich,2024-05-04,14.4,CUST-343
ORD-1885,Coffee,2024-05-22,6.47,CUST-053
ORD-1886,Cappuccino,2024-05-17,15.73,CUST-732
ORD-1887,Mocha,2024-05-08,4.54,CUST-203
ORD-1888,Coffee,2024-05-01,10.48,CUST-225
ORD-1889,Tea,2024-05-12,10.43,CUST-573
ORD-1890,Cake,2024-05-26,11.91,CUST-481
ORD-1891,Mocha,2024-05-30,2.83,CUST-688
ORD-1892,Cake,2024-05-19,8.94,CUST-760
ORD-1893,Latte,2024-05-30,7.61,CUST-330
ORD-1894,Sandwich,2024-05-01,17.47,CUST-328
ORD-1895,Cake,2024-05-29,17.78,CUST-516
ORD-1896,Coffee,2024-05-31,16.19,CUST-731
ORD-1897,Coffee,2024-05-26,16.89,CUST-338
ORD-1898,Latte,2024-05-22,17.72,CUST-814
ORD-1899,Latte,2024-05-12,6.06,CUST-984
ORD-1900,Cappuccino,2024-05-17,6.58,CUST-655
ORD-1901,Mocha,2024-05-27,12.86,CUST-215
ORD-1902,Espresso,2024-05-07,6.36,CUST-209
ORD-1903,Coffee,2024-05-04,16.54,CUST-699
ORD-1904,Coffee,2024-05-27,2.46,CUST-118
ORD-1905,Cappuccino,2024-05-07,4.17,CUST-705
ORD-1906,Mocha,2024-05-16,5.85,CUST-635
ORD-1907,Espresso,2024-05-25,3.89,CUST-226
ORD-1908,Tea,2024-05-17,9.3,CUST-943
ORD-1909,Coffee,2024-05-23,2.53,CUST-118
ORD-1910,Latte,2024-05-04,13.17,CUST-747
ORD-1911,Latte,2024-05-20,15.93,CUST-925
ORD-1912,Sandwich,2024-05-16,19.23,CUST-800
ORD-1913,Espresso,2024-05-31,2.54,CUST-113
ORD-1914,Mocha,2024-05-20,5.09,CUST-470
ORD-1915,Cappuccino,2024-05-19,15.6,CUST-489
ORD-1916,Espresso,2024-05-17,6.94,CUST-324
ORD-1917,Tea,2024-05-24,16.88,CUST-667
ORD-1918,Latte,2024-05-25,2.08,CUST-901
ORD-1919,Tea,2024-05-27,2.05,CUST-749
ORD-1920,Coffee,2024-05-19,8.42,CUST-510
ORD-1921,Sandwich,2024-05-30,19.35,CUST-214
ORD-1922,Latte,2024-05-19,12.87,CUST-092
ORD-1923,Cake,2024-05-27,19.62,CUST-051
ORD-1924,Tea,2024-05-02,2.63,CUST-932
ORD-1925,Coffee,2024-05-16,5.22,CUST-585
ORD-1926,Latte,2024-05-29,8.53,CUST-240
ORD-1927,Sandwich,2024-05-23,13.49,CUST-007
ORD-1928,Latte,2024-05-21,15.86,CUST-760
ORD-1929,Sandwich,2024-05-24,14.85,CUST-922
ORD-1930,Coffee,2024-05-29,6.1,CUST-824
ORD-1931,Tea,2024-05-07,8.22,CUST-383
ORD-1932,Espresso,2024-05-01,13.77,CUST-338
ORD-1933,Cappuccino,2024-05-06,8.46,CUST-168
ORD-1934,Cappuccino,2024-05-16,10.35,CUST-821
ORD-1935,Latte,2024-05-08,18.08,CUST-566
ORD-1936,Sandwich,2024-05-11,5.2,CUST-397
ORD-1937,Latte,2024-05-26,5.59,CUST-195
ORD-1938,Coffee,2024-05-03,13.93,CUST-481
ORD-1939,Latte,2024-05-12,4.55,CUST-508
ORD-1940,Cake,2024-05-27,7.88,CUST-471
ORD-1941,Coffee,2024-05-04,8.78,CUST-832
ORD-1942,Espresso,2024-05-06,10.07,CUST-547
ORD-1943,Mocha,2024-05-07,18.37,CUST-921
ORD-1944,Coffee,2024-05-14,19.86,CUST-900
ORD-1945,Espresso,2024-05-12,7.37,CUST-136
ORD-1946,Latte,2024-05-19,11.56,CUST-276
ORD-1947,Coffee,2024-05-07,6.44,CUST-353
ORD-1948,Mocha,2024-05-12,4.64,CUST-827
ORD-1949,Mocha,2024-05-04,5.99,CUST-061
ORD-1950,Mocha,2024-05-15,14.31,CUST-960
ORD-1951,Cake,2024-05-02,17.52,CUST-869
ORD-1952,Cake,2024-05-04,11.15,CUST-947
ORD-1953,Coffee,2024-05-17,7.82,CUST-664
ORD-1954,Sandwich,2024-05-08,8.15,CUST-708
ORD-1955,Coffee,2024-05-08,2.98,CUST-653
ORD-1956,Sandwich,2024-05-02,17.44,CUST-847
ORD-1957,Latte,2024-05-23,17.23,CUST-294
